cam_1_X,cam_1_Y,cam_2_X,cam_2_Y,cam_3_X,cam_3_Y,EoL_3_X,EoL_4_X,EoL_5_X,EoL_6_X,EoL_3_Y,EoL_4_Y,EoL_5_Y,EoL_6_Y,EoL_1_X,EoL_1_Y,EoL_2_X,EoL_2_Y,score,con_1,con_2,con_3,rob_1_1,rob_1_2,rob_1_4,rob_1_maxVel,rob_1_gripper,rob_1_3,rob_2_1,rob_2_2,rob_2_4,rob_2_maxVel,rob_2_gripper,rob_2_3
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.49221259260106,79.49221259260106,80.75907544289522,0.0,0.0,0.0,5.004592215077009,0,0.0,0.0,0.0,0.0,4.9506197326522905,99.5387136795348,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.75907544289522,80.75907544289522,79.49221259260106,0.0,0.0,0.0,5.004592215077009,0,0.0,0.0,0.0,0.0,4.948293786756897,99.5387136795348,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.49221259260106,79.49221259260106,79.49221259260106,0.0,0.0,0.0,4.9975250238831,0,0.0,0.0,0.0,0.0,4.986255050289926,100.26762775082008,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.49221259260106,79.49221259260106,80.75907544289522,0.0,0.0,0.0,5.001175228665439,0,0.0,0.0,0.0,0.0,5.0452718666432,99.94669399379528,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.49221259260106,80.75907544289522,79.49221259260106,0.0,0.0,0.0,4.9975250238831,0,0.0,0.0,0.0,0.0,5.055955471240991,99.94669399379528,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.18676198358878,80.18676198358878,80.18676198358878,0.0,0.0,0.0,5.041242038872551,0,0.0,0.0,0.0,0.0,5.027061243094725,99.51181650366571,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.19309794266827,80.18676198358878,80.18676198358878,0.0,0.0,0.0,5.0186357380502615,0,0.0,0.0,0.0,0.0,4.963909657443546,100.25339484632944,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.18676198358878,80.18676198358878,80.18676198358878,0.0,0.0,0.0,5.041242038872551,0,0.0,0.0,0.0,0.0,4.984890261895393,99.25081569919494,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.18676198358878,80.18676198358878,80.18676198358878,0.0,0.0,0.0,5.0186357380502615,0,0.0,0.0,0.0,0.0,4.9803101606066535,100.22139040753426,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.18676198358878,80.18676198358878,80.18676198358878,0.0,0.0,0.0,5.037810451684404,0,0.0,0.0,0.0,0.0,4.9803101606066535,100.50567103850793,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.18676198358878,80.18676198358878,80.19309794266827,0.0,0.0,0.0,5.0186357380502615,0,0.0,0.0,0.0,0.0,4.982728758950377,100.25339484632944,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.18676198358878,80.18676198358878,80.18676198358878,0.0,0.0,0.0,5.041242038872551,0,0.0,0.0,0.0,0.0,4.98914882997906,99.25081569919494,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.18676198358878,80.18676198358878,80.18676198358878,0.0,0.0,0.0,5.037810451684404,0,0.0,0.0,0.0,0.0,4.9803101606066535,100.50567103850793,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.18676198358878,80.19309794266827,80.18676198358878,0.0,0.0,0.0,5.041242038872551,0,0.0,0.0,0.0,0.0,4.982728758950377,99.54771888844246,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.18676198358878,80.18676198358878,80.18676198358878,0.0,0.0,0.0,5.06542148271801,0,0.0,0.0,0.0,0.0,4.962674462706634,99.66943805576052,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.19309794266827,80.18676198358878,80.18676198358878,0.0,0.0,0.0,5.0186357380502615,0,0.0,0.0,0.0,0.0,4.984890261895393,99.25081569919494,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.18676198358878,80.18676198358878,80.18676198358878,0.0,0.0,0.0,5.0186357380502615,0,0.0,0.0,0.0,0.0,4.989616892075556,100.50567103850793,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.18676198358878,80.18676198358878,80.19309794266827,0.0,0.0,0.0,5.0186357380502615,0,0.0,0.0,0.0,0.0,4.984890261895393,99.25081569919494,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.18676198358878,80.18676198358878,80.18676198358878,0.0,0.0,0.0,5.002229973118144,0,0.0,0.0,0.0,0.0,5.010037351885781,100.50567103850793,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.18676198358878,80.18676198358878,80.18676198358878,0.0,0.0,0.0,5.0186357380502615,0,0.0,0.0,0.0,0.0,4.982728758950377,100.25339484632944,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.18676198358878,80.18676198358878,80.18676198358878,0.0,0.0,0.0,5.06542148271801,0,0.0,0.0,0.0,0.0,4.962674462706634,99.66943805576052,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.18676198358878,80.18676198358878,80.18676198358878,0.0,0.0,0.0,5.025415925700051,0,0.0,0.0,0.0,0.0,4.984890261895393,99.25081569919494,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.18676198358878,80.19309794266827,80.18676198358878,0.0,0.0,0.0,4.9971329003132325,0,0.0,0.0,0.0,0.0,4.9803101606066535,100.50567103850793,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.18676198358878,80.18676198358878,80.18676198358878,0.0,0.0,0.0,5.041242038872551,0,0.0,0.0,0.0,0.0,4.98914882997906,99.25081569919494,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.19309794266827,80.18676198358878,80.19309794266827,0.0,0.0,0.0,5.041242038872551,0,0.0,0.0,0.0,0.0,4.984890261895393,99.25081569919494,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.98265492735749,79.98265492735749,79.98265492735749,0.0,0.0,0.0,5.004093927102742,0,0.0,0.0,0.0,0.0,5.02182620293387,99.59110676054269,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.98265492735749,79.98265492735749,79.98265492735749,0.0,0.0,0.0,4.992689224104597,0,0.0,0.0,0.0,0.0,4.967462499812457,99.56161073130664,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.98265492735749,79.98265492735749,79.98265492735749,0.0,0.0,0.0,4.97390921295553,0,0.0,0.0,0.0,0.0,5.006710998194666,99.79208220589948,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.98265492735749,79.98265492735749,79.98265492735749,0.0,0.0,0.0,4.966540862812922,0,0.0,0.0,0.0,0.0,5.020006310647607,99.79208220589948,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.98265492735749,79.98265492735749,79.98265492735749,0.0,0.0,0.0,5.025683920286509,0,0.0,0.0,0.0,0.0,5.02182620293387,99.42360546430884,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.98265492735749,79.98265492735749,79.98265492735749,0.0,0.0,0.0,5.001614334345351,0,0.0,0.0,0.0,0.0,4.988248688531866,99.42360546430884,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.98265492735749,79.98265492735749,79.98265492735749,0.0,0.0,0.0,4.994572571369959,0,0.0,0.0,0.0,0.0,4.98150644941212,100.28403831033935,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.98265492735749,79.98265492735749,79.98265492735749,0.0,0.0,0.0,5.025683920286509,0,0.0,0.0,0.0,0.0,5.006710998194666,99.79208220589948,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.76919690060818,79.76919690060818,79.76919690060818,0.0,0.0,0.0,5.025683920286509,0,0.0,0.0,0.0,0.0,4.987750255137419,100.1951778057404,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.98265492735749,79.98265492735749,79.98265492735749,0.0,0.0,0.0,5.004093927102742,0,0.0,0.0,0.0,0.0,5.006710998194666,99.79208220589948,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.62481630962087,79.76919690060818,79.76919690060818,0.0,0.0,0.0,4.966540862812922,0,0.0,0.0,0.0,0.0,4.967462499812457,100.52304472466945,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.98265492735749,79.98265492735749,79.98265492735749,0.0,0.0,0.0,5.025683920286509,0,0.0,0.0,0.0,0.0,4.988248688531866,100.1951778057404,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.62481630962087,79.76919690060818,79.62481630962087,0.0,0.0,0.0,5.004093927102742,0,0.0,0.0,0.0,0.0,5.006710998194666,99.79208220589948,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.98265492735749,79.98265492735749,79.98265492735749,0.0,0.0,0.0,5.025683920286509,0,0.0,0.0,0.0,0.0,5.023418944910448,99.42360546430884,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.98265492735749,79.62481630962087,79.62481630962087,0.0,0.0,0.0,5.025683920286509,0,0.0,0.0,0.0,0.0,4.988248688531866,100.1951778057404,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.98265492735749,79.98265492735749,79.98265492735749,0.0,0.0,0.0,4.992689224104597,0,0.0,0.0,0.0,0.0,5.02182620293387,99.59110676054269,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.98265492735749,79.98265492735749,79.98265492735749,0.0,0.0,0.0,4.992689224104597,0,0.0,0.0,0.0,0.0,5.02182620293387,99.42360546430884,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.98265492735749,79.98265492735749,79.98265492735749,0.0,0.0,0.0,5.025683920286509,0,0.0,0.0,0.0,0.0,4.988248688531866,100.1951778057404,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.98265492735749,79.98265492735749,79.98265492735749,0.0,0.0,0.0,5.004093927102742,0,0.0,0.0,0.0,0.0,5.020006310647607,99.79208220589948,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.98265492735749,79.98265492735749,79.98265492735749,0.0,0.0,0.0,4.992689224104597,0,0.0,0.0,0.0,0.0,4.988248688531866,100.1951778057404,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.98265492735749,79.98265492735749,79.98265492735749,0.0,0.0,0.0,4.992689224104597,0,0.0,0.0,0.0,0.0,5.006710998194666,99.58258952859528,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.8174007539658,79.8174007539658,79.8174007539658,0.0,0.0,0.0,5.016957942169194,0,0.0,0.0,0.0,0.0,4.9980458464077335,100.15473757056328,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.8174007539658,79.8174007539658,79.8174007539658,0.0,0.0,0.0,4.952865258281212,0,0.0,0.0,0.0,0.0,4.9980458464077335,100.15473757056328,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.8174007539658,79.8506652798864,79.8174007539658,0.0,0.0,0.0,4.986562139309318,0,0.0,0.0,0.0,0.0,5.027755229727853,100.15473757056328,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.8174007539658,79.8174007539658,79.8174007539658,0.0,0.0,0.0,5.026744737303814,0,0.0,0.0,0.0,0.0,5.027755229727853,99.6347877868627,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.8174007539658,79.8174007539658,79.8174007539658,0.0,0.0,0.0,4.952865258281212,0,0.0,0.0,0.0,0.0,5.005173641500244,99.69303466553052,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.8506652798864,79.8174007539658,79.8506652798864,0.0,0.0,0.0,5.02096044137716,0,0.0,0.0,0.0,0.0,4.992047310489436,99.83361569588058,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.8174007539658,79.8174007539658,79.8174007539658,0.0,0.0,0.0,5.026744737303814,0,0.0,0.0,0.0,0.0,4.9980458464077335,100.15473757056328,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.8174007539658,79.8174007539658,79.8174007539658,0.0,0.0,0.0,4.986562139309318,0,0.0,0.0,0.0,0.0,4.99336550193999,99.6347877868627,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.8174007539658,79.8174007539658,79.8506652798864,0.0,0.0,0.0,4.952865258281212,0,0.0,0.0,0.0,0.0,5.027330559726331,99.83343289481704,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.8174007539658,79.8174007539658,79.8174007539658,0.0,0.0,0.0,5.026744737303814,0,0.0,0.0,0.0,0.0,4.9980458464077335,100.15473757056328,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.86384886160471,79.8506652798864,79.8174007539658,0.0,0.0,0.0,5.026744737303814,0,0.0,0.0,0.0,0.0,5.005465590993729,99.83343289481704,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.8174007539658,79.8174007539658,79.8174007539658,0.0,0.0,0.0,4.952865258281212,0,0.0,0.0,0.0,0.0,5.005173641500244,99.69303466553052,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.8174007539658,79.8174007539658,79.8174007539658,0.0,0.0,0.0,5.026744737303814,0,0.0,0.0,0.0,0.0,4.9980458464077335,99.9661691605952,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.8174007539658,79.8174007539658,79.8174007539658,0.0,0.0,0.0,4.952865258281212,0,0.0,0.0,0.0,0.0,4.9980458464077335,100.15473757056328,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.8174007539658,79.8174007539658,79.8174007539658,0.0,0.0,0.0,4.952865258281212,0,0.0,0.0,0.0,0.0,5.005173641500244,99.69303466553052,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.8174007539658,79.8506652798864,79.8174007539658,0.0,0.0,0.0,5.026744737303814,0,0.0,0.0,0.0,0.0,5.010858073486047,99.6347877868627,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.8174007539658,79.8174007539658,79.8506652798864,0.0,0.0,0.0,4.952865258281212,0,0.0,0.0,0.0,0.0,5.027330559726331,99.83343289481704,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.8174007539658,79.8174007539658,79.8174007539658,0.0,0.0,0.0,4.986562139309318,0,0.0,0.0,0.0,0.0,4.9980458464077335,99.83343289481704,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.8174007539658,79.8174007539658,79.8174007539658,0.0,0.0,0.0,4.952865258281212,0,0.0,0.0,0.0,0.0,4.9980458464077335,100.15473757056328,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.8174007539658,79.8174007539658,79.8174007539658,0.0,0.0,0.0,4.952865258281212,0,0.0,0.0,0.0,0.0,5.005173641500244,99.69303466553052,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.26078646940455,80.30554650394461,80.26078646940455,0.0,0.0,0.0,4.989151758962328,0,0.0,0.0,0.0,0.0,4.979123624281472,99.62277454900948,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.30554650394461,80.26078646940455,80.26078646940455,0.0,0.0,0.0,4.985659563472156,0,0.0,0.0,0.0,0.0,4.995706427398181,100.03740503670376,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.26078646940455,80.26078646940455,80.26078646940455,0.0,0.0,0.0,4.989424468775376,0,0.0,0.0,0.0,0.0,4.982507804110024,100.04081296331196,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.26078646940455,80.26078646940455,80.26078646940455,0.0,0.0,0.0,5.029534845263698,0,0.0,0.0,0.0,0.0,4.977205071022898,99.49877029548811,0.0
